Query,Response
SAKEC Congratulates Students Placed in Dolat Capital Market Pvt. Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-dolat-capital/
SAKEC Congratulates Students Placed in TCS Codevita .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tcs-codevita/
Placement Event 2016-17 .,https://www.shahandanchor.com/home/placement-event-2016-17/
Placement Event 2017-18 .,https://www.shahandanchor.com/home/placement-event-2017-18/
Placement Year 2015-16 .,https://www.shahandanchor.com/home/placement-year-2015-16/
Placement Event 2018-19 .,https://www.shahandanchor.com/home/placement-event-2018-19/
Placement Year 2016-17 .,https://www.shahandanchor.com/home/placement-year-2016-17/
Placement Year 2017-18 .,https://www.shahandanchor.com/home/placement-year-2017-18/
Placement Year 2018-19 .,https://www.shahandanchor.com/home/placement-year-2018-19/
Placement Year 2019-20 .,https://www.shahandanchor.com/home/placement-year-2019-20/
Internship opportunity at Arihant Media Solutions (AMS) .,https://www.shahandanchor.com/home/internship-at-art-of-living/
Invitation to join SAKEC Research Cell .,https://www.shahandanchor.com/home/invitation-to-join-sakec-research-cell/
Internship opportunity at Namita’s Fitness Hub (NFH) .,https://www.shahandanchor.com/home/internship-opportunity-at-namitas-fitness-hub-nfh/
Book Launch Event .,https://www.shahandanchor.com/home/book-launch-event/
"""ARTIFICIAL INTELLIGENCE: MAKING A SYSTEM INTELLIGENT"" Book Launch Event .",https://www.shahandanchor.com/home/artificial-intelligence-making-a-system-intelligent-book-launch-event/
Placement Orientation for 2021 Batch .,https://www.shahandanchor.com/home/placement-orientation-for-2020-batch/
A One Day Linux Workshop for Teachers .,https://www.shahandanchor.com/home/a-one-day-linux-workshop-for-teachers/
SAKEC Congratulates Students Placed in NSEIT .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-nseit/
SAKEC Congratulates Students Placed in Infosys .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys/
SAKEC Congratulates Students Placed in Sciative Solutions .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-sciative-solutions/
SAKEC Congratulates Students Placed in LTI .,https://www.shahandanchor.com/home/lti-placed-students/
SAKEC Congratulates Students Placed in MAQ Software .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-maq-software/
Dress Code .,https://www.shahandanchor.com/home/dress-code/
Calculator Workshop 2019 .,https://www.shahandanchor.com/home/use-of-scientific-calculator/
SAKEC Global Immersion 2019-20: EUROPE .,https://www.shahandanchor.com/home/iste-arduino-for-beginners/
Workshops Organised by IIT Bombay E-Cell .,https://www.shahandanchor.com/home/workshops-organised-by-iit-bombay-e-cell/
Working with Geodesics - Creative Applications of Simple Mathematical and Geometrical Principles .,https://www.shahandanchor.com/home/working-with-geodesics-creative-applications-of-simple-mathematical-and-geometrical-principles/
SAKEC Congratulates Students Placed in Vistex Asia Pacific Pvt. Ltd. .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-vistex-asia-pacific-pvt-ltd/
SAKEC Congratulates Students Placed in Vistaar Technologies Price Management Solutions .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-vistaar-technologies-price-management-solutions/
SAKEC Congratulates Students Placed in Capgemini India .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-capgemini-india/
Education Leadership Award by The ABP NEWS .,https://www.shahandanchor.com/home/education-leadership-award-by-the-abp-news/
“50 FABULOUS EDUTECH LEADERS” at the 8th World Education Congress .,https://www.shahandanchor.com/home/50-fabulous-edutech-leaders-at-the-8th-world-education-congress/
Congratulations the team Coll_Shahandanchor_1 for ranking 1st Nationally and 50th Internationally at DATA MINING CUP 2019 @ Berlin .,https://www.shahandanchor.com/home/congratulations-the-team-coll_shahandanchor_1-for-ranking-1st-nationally-and-50th-internationally-at-data-mining-cup-2019-berlin/
Registration of Institution’s Innovation Council (IIC 2.0) .,https://www.shahandanchor.com/home/registration-of-institutions-innovation-council-iic-2-0/
Alumni Talk .,https://www.shahandanchor.com/home/student-development-workshop-on-industry-expectations-from-engineering-graduates/
Internship opportunity with Indian Development Foundation .,https://www.shahandanchor.com/home/5156-2/
Alumni Cell Student Team Registration .,https://www.shahandanchor.com/home/alumni-cell-student-team-registration/
14th Inter-Collegiate/Institute/Department Avishkar Research Convention (Zone VIII) .,https://www.shahandanchor.com/home/14th-inter-collegiate-institute-department-avishkar-research-convention-zone-viii/
Clearance form for Leaving Certificate .,https://www.shahandanchor.com/home/clearance-form-leaving-certificate/
SAKEC Alumni Cell Logo Design Contest .,https://www.shahandanchor.com/home/sakec-alumni-cell-logo-design-contest/
Faculty Development Workshop on Agile Development Practice .,https://www.shahandanchor.com/home/faculty-development-workshop-on-agile-development-practice/
My Story - Entrepreneur’s Life & Crossroad .,https://www.shahandanchor.com/home/my-story-entrepreneurs-life-crossroad/
IEEE SAKEC INDUSTRIAL VISIT 2020 .,https://www.shahandanchor.com/home/ieee-sakec-industrial-visit-2020/
SAKEC Congratulates Students Placed in Tata Consultancy Services .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-tata-consultancy-services/
Reimagining teaching and learning for the future .,https://www.shahandanchor.com/home/reimagining-teaching-and-learning-for-the-future/
Indian Development Foundation Day 2019 .,https://www.shahandanchor.com/home/indian-development-foundation-day-2019/
SAKEC Congratulates Students Placed in Gracenote - A Neilson Group Company .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-gracenote-a-neilson-group-company/
"Session on ""Connect with work session"" by Training and Placement Cell .",https://www.shahandanchor.com/home/sakec-robo-club-industrial-visit/
SAKEC Congratulates Students Placed in Infosys Limited .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited/
Gamification .,https://www.shahandanchor.com/home/gamification/
Blockchain & Its Applications .,https://www.shahandanchor.com/home/blockchain-its-applications/
IEEE OUTBOUND 2019 .,https://www.shahandanchor.com/home/ieee-outbound-2019/
Internship opportunity at MICROSOFT .,https://www.shahandanchor.com/home/internship-opportunity-at-microsoft/
SAKEC Congratulates Students Placed in Neosoft Technologies .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jneosoft-technologies/
International University Fair .,https://www.shahandanchor.com/home/international-university-fair/
Exposure Visit to School – Problem Identification .,https://www.shahandanchor.com/home/exposure-visit-to-school-problem-identity-real-life/
My Story - Innovator's Life & Crossroad .,https://www.shahandanchor.com/home/my-story-innovators-life-crossroad/
SAKEC Congratulates Students Placed in Reliance Jio Inocomm Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-reliance-jio-inocomm-ltd/
Student Development Workshop on Agile Development Practice .,https://www.shahandanchor.com/home/7282-2/
SAKEC Congratulates Students Placed in Jaro Toppscholars .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-jaro-toppscholars/
SAKEC Congratulates GNUKhata Developers .,https://www.shahandanchor.com/home/sakec-congratulates-gnukhata-developers/
Innovation Story Telling .,https://www.shahandanchor.com/home/innovation-story-telling/
Four Golden Stars to SAKEC IIC .,https://www.shahandanchor.com/home/four-golden-stars-to-sakec-iic/
Seminar on : Intellectual Property Rights Awareness .,https://www.shahandanchor.com/home/seminar-on-intellectual-property-rights-awareness/
Story Telling – Product Development Phases .,https://www.shahandanchor.com/home/story-telling-product-development-phases/
Workshop on Design Thinking .,https://www.shahandanchor.com/home/workshop-on-design-thinking/
Visit of School Children to the Innovation Facilities in the Campus .,https://www.shahandanchor.com/home/visit-of-school-children-to-the-innovation-facilities-in-the-campus/
Enhancing Academic Patenting with IEEE IQP .,https://www.shahandanchor.com/home/enhancing-academic-patenting-with-ieee-iqp/
NEAT Logo Contest .,https://www.shahandanchor.com/home/neat-logo-contest/
SAKEC Congratulates Students Placed in CodeArray Technologies Pvt Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-codearray-technologies-pvt-ltd/
.,https://www.shahandanchor.com/home/7980-2/
Hands-on Session on Patent and Copyright filing .,https://www.shahandanchor.com/home/7982-2/
AWS & DOCKER .,https://www.shahandanchor.com/home/aws-docker/
Introduction to RedHat Linux .,https://www.shahandanchor.com/home/introduction-to-redhat-linux/
Leadership .,https://www.shahandanchor.com/home/leadership/
Pathway Towards Product Development .,https://www.shahandanchor.com/home/pathway-towards-product-development/
BEACH CLEAN-UP DRIVE at CHARNI ROAD CHOWPATTY .,https://www.shahandanchor.com/home/beach-clean-up-drive-at-charni-road-chowpatty/
Internship opportunity at Creative Finserve Pvt. Ltd. .,https://www.shahandanchor.com/home/internship-opportunity-at-creative-finserve-pvt-ltd/
Patent Filing .,https://www.shahandanchor.com/home/8039-2/
SAMPARKA - 2020 .,https://www.shahandanchor.com/home/samparka-2020/
Workshop on National Innovation and Startup Policies : Chapter 1 .,https://www.shahandanchor.com/home/workshop-on-national-innovation-and-startup-policies-chapter-1/
SITEMAP .,https://www.shahandanchor.com/home/sitemap/
Computer Engineering Department .,https://www.shahandanchor.com/home/computer-department/
Electronics Engineering Department .,https://www.shahandanchor.com/home/electronics-engineering-department/
Information Technology Department .,https://www.shahandanchor.com/home/information-technology-department/
Electronics and Telecommunication Engineering Department .,https://www.shahandanchor.com/home/electronics-and-telecommunication-engineering-department/
General Science and Humanities Department .,https://www.shahandanchor.com/home/general-science-and-humanities-department/
SAKEC Web Development Committee .,https://www.shahandanchor.com/home/sakec-web-development-committee/
Internal Hackathon for Smart India Hackathon 2020 .,https://www.shahandanchor.com/home/internal-hackathon-for-smart-india-hackathon-2020/
2 Days Workshop on TPP and Business Development .,https://www.shahandanchor.com/home/2-days-workshop-on-tpp-and-business-development/
SAKEC Congratulates Students Placed in Infosys Limited .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-infosys-limited-2/
3D Visualization and Animation on IITBombayX .,https://www.shahandanchor.com/home/3d-visualization-and-animation-on-iitbombayx/
IETE SAKEC INDUSTRIAL VISIT 2020 .,https://www.shahandanchor.com/home/iete-sakec-industrial-visit-2020/
Industrial Visit and Training Program to GCV Life Pvt. Ltd .,https://www.shahandanchor.com/home/industrial-visit-and-training-program-to-gcv-life-pvt-ltd/
“Ethical Hacking & IT Security” .,https://www.shahandanchor.com/home/ethical-hacking-it-security/
Opportunity to work with BLP .,https://www.shahandanchor.com/home/opportunity-to-work-with-blp/
Internship at ETmantra eLearning Solutions Pvt Ltd .,https://www.shahandanchor.com/home/oppourtunity-to-work-with-etmantra-elearning-solutions-pvt-ltd/
Opportunity to work with RotiBank Mumbai .,https://www.shahandanchor.com/home/opportunity-to-work-with-rotibank-mumbai/
Opportunity to work with GCV LIFE PVT. LTD .,https://www.shahandanchor.com/home/opportunity-to-work-with-gcv-life-pvt-ltd/
Programs Offered .,https://www.shahandanchor.com/home/programs-offered/
Leadership Talk with Mr Abhishek Suryavanshi .,https://www.shahandanchor.com/home/leadership-talk-with-mr-abhishek-suryavanshi/
Campus Hackathon by IIC 2.0 .,https://www.shahandanchor.com/home/campus-hackathon-by-iic-2-0/
5G Hackathon .,https://www.shahandanchor.com/home/5g-hackathon/
Leadership Talk with Prof. Anil D Sahasrabudhe .,https://www.shahandanchor.com/home/leadership-talk-with-prof-anil-d-sahasrabudhe/
Leadership Talk with Dr. Partha Chakrabory .,https://www.shahandanchor.com/home/8465-2/
Leadership talk with Mr. Abhishek Singh .,https://www.shahandanchor.com/home/leadership-talk-with-mr-abhishek-singh-2/
"MHRD Mega online challenge, ""Samadhan"" .",https://www.shahandanchor.com/home/mhrd-mega-online-challenge-samadhan/
Introduction - PCB Design .,https://www.shahandanchor.com/home/introduction-pcb-design/
Leadership Talk Series .,https://www.shahandanchor.com/home/leadership-talk-series/
.,https://www.shahandanchor.com/home/8496-2/
Project Launch of Engineering Physics-I & Engineering Physics-II App .,https://www.shahandanchor.com/home/project-launch-of-physics-i-physics-ii-app/
Career guidance session .,https://www.shahandanchor.com/home/career-guidance-session/
TALK on Ethical Hacking & Cyber Security .,https://www.shahandanchor.com/home/ted-talk-on-ethical-hacking-cyber-security/
DIGITAL FORENSICS .,https://www.shahandanchor.com/home/digital-forensics/
Cryptocurrency .,https://www.shahandanchor.com/home/cryptocurrency/
Campus Recruitment Process ( CRP) of Infosys Limited for 2021 Batch .,https://www.shahandanchor.com/home/campus-recruitment-process-crp-of-infosys-limited-for-2021-batch/
Overseas Education .,https://www.shahandanchor.com/home/overseas-education-2/
"IIT Bombay, e-Yantra: Online Certified Course in Embedded Systems and Robotics .",https://www.shahandanchor.com/home/iit-bombay-e-yantra-online-certified-course-in-embedded-systems-and-robotics/
"Opportunity to participate in ""The F.A.I.R. Project"" .",https://www.shahandanchor.com/home/opportunity-to-participate-in-the-f-a-i-r-project/
Food Fiesta .,https://www.shahandanchor.com/home/food-fiesta-2/
SHARK TANK .,https://www.shahandanchor.com/home/shark-tank/
Internship Opportunity at Abhay Techsolutions .,https://www.shahandanchor.com/home/internship-opportunity-at-abhay-techsolutions/
International certification course “Cyber Security and Ethical Hacking Specialist” .,https://www.shahandanchor.com/home/international-certification-course-cyber-security-and-ethical-hacking/
Hands-on workshop and Competition on Robotics .,https://www.shahandanchor.com/home/hands-on-workshop-and-competition-on-robotics-2/
Congratulations Mr. Shrikant Naidu for 10th AEGIS GRAHAM BELL AWARD NATIONAL TALENT HUNT .,https://www.shahandanchor.com/home/congratulations-mr-shrikant-naidu-for-10th-aegis-graham-bell-award-national-talent-hunt/
FDP on Business 4.0 by TCS .,https://www.shahandanchor.com/home/fdp-on-business-4-0-by-tcs/
Summer Faculty Research Fellow Programme ( SFRF) .,https://www.shahandanchor.com/home/summer-faculty-research-fellow-programme-sfrf-i/
Internship Opportunity from Innovation for Defence Excellence (iDEX) .,https://www.shahandanchor.com/home/internship-from-idex/
"Look Your Best , Feel Even Better! .",https://www.shahandanchor.com/home/acm-w-grooming-session/
Mandatory Disclosure 2018-19 .,https://www.shahandanchor.com/home/mandatory-disclosure-2018-19/
Skinzy Software Solutions Pvt. Ltd. .,https://www.shahandanchor.com/home/skinzy-software-solutions-pvt-ltd/
Seminar on Data science and Cyber Security .,https://www.shahandanchor.com/home/seminar-on-data-science-and-cyber-security/
GATE Mock test .,https://www.shahandanchor.com/home/gate-mock-test/
Workshop on PCB Designing .,https://www.shahandanchor.com/home/workshop-on-pcb-designing/
CERN openlab Summer Student Programme .,https://www.shahandanchor.com/home/cern-openlab-summer-student-programme/
World Trade Centers Association Foundation (WTCAF) Peace through Trade Award .,https://www.shahandanchor.com/home/8095-2/
Internship Opportunity at 39 Innovative Ideas Futuristic Solutions – 39 IIFS .,https://www.shahandanchor.com/home/internship-opportunity-at-39-innovative-ideas-futuristic-solutions-39-iifs/
Internships for 1st-year students in reputed organisations by Internshala .,https://www.shahandanchor.com/home/internships-for-1st-year-students-in-reputed-organisations-by-internshala/
Gate:Tips and Tricks .,https://www.shahandanchor.com/home/gatetips-and-tricks/
SAKEC join Hands with Azerbaijan Technical University (AzTU) .,https://www.shahandanchor.com/home/sakec-join-hands-with-azerbaijan-technical-university-aztu/
Self Defence Workshop .,https://www.shahandanchor.com/home/self-defence-workshop/
Amazon Web Services .,https://www.shahandanchor.com/home/amazon-web-services/
SAKEC join Hands with TISS .,https://www.shahandanchor.com/home/sakec-join-hands-with-tiss/
Opportunity to work with DFF .,https://www.shahandanchor.com/home/opportunity-to-work-with-dff/
Revolux Solutions Private Limited Internship .,https://www.shahandanchor.com/home/revolux-solutions-private-limited-internship/
"Industrial Visit to ""e-Infochips Pvt Ltd"" .",https://www.shahandanchor.com/home/8359-2/
Hands-on Workshop on Python & Django Web Frameworks .,https://www.shahandanchor.com/home/hands-on-workshop-on-python-django-web-frameworks/
Visit to the incubation center of SPIT .,https://www.shahandanchor.com/home/visit-to-the-incubation-center-of-spit/
Hands-on e-Yantra Robot programming Workshop .,https://www.shahandanchor.com/home/hands-on-e-yantra-robot-programming-workshop/
SAKEC joins hands with STAR Certification .,https://www.shahandanchor.com/home/sakec-joins-hands-with-star-certification/
CERN openlab Summer Student Programme .,https://www.shahandanchor.com/home/cern-openlab-summer-student-programme-2/
A tribute to the eminent personality Shri Keshavjibhai Chhadva .,https://www.shahandanchor.com/home/a-tribute-to-the-eminent-personality-shri-keshavjibhai-chhadva/
SAKEC Congratulates Students Placed in PaperPlane Solution .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-paperplane-solution/
SAKEC Congratulates Students Placed in Allerin Technology .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-allerin-technology/
SAKEC Congratulates Students Placed in Paycraft Solutions Pvt. Ltd. .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-paycraft-solutions-pvt-ltd/
SAKEC Congratulates Students Placed in Atos Syntel .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-atos-syntel/
e-Sessions by MHRD Innovation Counncil .,https://www.shahandanchor.com/home/e-sessions-by-mhrd-innovation-counncil/
Coursera for Campus .,https://www.shahandanchor.com/home/coursera-for-campus-2/
SAKEC Congratulates Students Placed in Nexus Techno Solution Pvt Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-nexus-techno-solution-pvt-ltd/
Register today | SIH 2020 |Our partner Intel brings you FREE Recorded & Live Training Sessions .,https://www.shahandanchor.com/home/register-today-sih-2020-our-partner-intel-brings-you-free-recorded-live-training-sessions/
Newton School Coding challenge 2020 .,https://www.shahandanchor.com/home/newton-school-coding-challenge-2020/
Gearing UP for the JOBS of Tomorrow .,https://www.shahandanchor.com/home/gearing-up-for-the-jobs-of-tomorrow/
SAMPARKA .,https://www.shahandanchor.com/home/samparka-2/
SAKEC - Star Certification Online Teaching .,https://www.shahandanchor.com/home/sakec-star-certification-online-teaching/
Free Webinar on Star Ethical Hacking Expert .,https://www.shahandanchor.com/home/free-webinar-on-star-ethical-hacking-expert/
Placement Event 2019-20 .,https://www.shahandanchor.com/home/placement-event-2019-20/
"Documents Required for Admissions to Engineering, Pharmacy, Agriculture, Fisheries and Dairy Technology Courses .",https://www.shahandanchor.com/home/documents-required-for-admissions-to-engineering-pharmacy-agriculture-fisheries-and-dairy-technology-courses/
Reliance Jio CRP 2019-20 (Virtual Drive) .,https://www.shahandanchor.com/home/reliance-jio-crp-2019-20-virtual-drive/
SpaceX Maiden Astronaut Flight .,https://www.shahandanchor.com/home/spacex-maiden-astronaut-flight/
Scilab Toolbox Hackathon .,https://www.shahandanchor.com/home/scilab-toolbox-hackathon/
Infrastructure .,https://www.shahandanchor.com/home/infrastructure-2/
Practice to Perfect: SAKEC Training and Placement cell Virtual Training Series .,https://www.shahandanchor.com/home/practice-to-perfect-sakec-training-and-placement-cell-virtual-training-series/
E-Cell Orientation Program .,https://www.shahandanchor.com/home/e-cell-orientation-program/
"""Practice to Perfect"" schedule for Training Week 1 .",https://www.shahandanchor.com/home/practice-to-perfect-schedule-for-training-week-1/
Success Story of SAKEC International Webinar Series 1.0 .,https://www.shahandanchor.com/home/success-story-of-sakec-international-webinar-series-1-0/
Enquiry .,https://www.shahandanchor.com/home/enquiry/
"""Practice to Perfect"" schedule for Training Week 3 .",https://www.shahandanchor.com/home/practice-to-perfect-schedule-for-training-week-3/
Admission FAQs .,https://www.shahandanchor.com/home/admission-faqs/
Reach Us .,https://www.shahandanchor.com/home/reach-us/
.,https://www.shahandanchor.com/home/10665-2/
Our Distinguished Alumni .,https://www.shahandanchor.com/home/our-distinguished-alumni/
ddd .,https://www.shahandanchor.com/home/ddd/
abc .,https://www.shahandanchor.com/home/abc-2/
pqr .,https://www.shahandanchor.com/home/pqr/
swati .,https://www.shahandanchor.com/home/swati/
Admission Form for SE/TE/ BE (2020-21) .,https://www.shahandanchor.com/home/admission-form-for-se-te-be-2020-21/
Digital India AatmaNirbhar Bharat Innovate Challenge .,https://www.shahandanchor.com/home/digital-india-aatmanirbhar-bharat-innovate-challenge/
"Online Certificate Course on ""Geospatial Inputs for Enabling Master Plan Formulation"" .",https://www.shahandanchor.com/home/online-certificate-course-on-geospatial-inputs-for-enabling-master-plan-formulation/
Admission Form for SE/TE/ BE (2020-21) .,https://www.shahandanchor.com/home/extra/
"Future Opportunities with the Degree from Monash University, Australia .",https://www.shahandanchor.com/home/sakec-monash/
Alumni Testimonials .,https://www.shahandanchor.com/home/alumni-testimonials/
Recruiters .,https://www.shahandanchor.com/home/recruiters/
"Webinar on ""Data Analytics .",https://www.shahandanchor.com/home/webinar-on-data-analytics/
Congratulation SAKEC - STAR CYBER SECURE USER .,https://www.shahandanchor.com/home/congratulation-sakec-star-cyber-secure-user/
Introduction to Cloud-native Application Development .,https://www.shahandanchor.com/home/introduction-to-cloud-native-application-development/
"Online Certificate Course on ""Remote Sensing & GIS Technology and Applications"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-gis-technology-and-applications/
Congratulations to SAKEC-Star Instructors .,https://www.shahandanchor.com/home/congratulations-to-sakec-star-instructors/
Star Big Data Analytics .,https://www.shahandanchor.com/home/star-big-data-analytics/
Star Ethical Hacking Expert .,https://www.shahandanchor.com/home/star-ethical-hacking-expert/
Star Certified Cyber Secure User .,https://www.shahandanchor.com/home/star-certified-cyber-secure-user/
Star Python Certified .,https://www.shahandanchor.com/home/star-python-certified/
“Yoga for a healthy living” .,https://www.shahandanchor.com/home/yoga-for-a-healthy-living/
Congratulation SAKEC - STAR CYBER SECURE USER & Instructors .,https://www.shahandanchor.com/home/congratulation-sakec-star-cyber-secure-user-instructors/
Revaluation Result December 2019 .,https://www.shahandanchor.com/home/reval-document-information/
Spoken Tutorial .,https://www.shahandanchor.com/home/spoken-tutorial/
"Book Launch ""User Interaction Design and Experience"" .",https://www.shahandanchor.com/home/book-launch-user-interaction-design-and-experience/
National Innovation Contest 2020 .,https://www.shahandanchor.com/home/national-innovation-contest-2020/
Campus Recruitment Process (CRP) .,https://www.shahandanchor.com/home/campus-recruitment-process-crp/
SAKEC join Hands with Blue Eye Soft Corp (US based company) .,https://www.shahandanchor.com/home/sakec-join-hands-with-blue-eye-soft-corp-us-based-company/
MoU signed between University of North America and SAKEC .,https://www.shahandanchor.com/home/mou-signed-between-university-of-north-america-and-sakec/
MoU signed between ClinicSpectrum Inc. (US based company) and SAKEC .,https://www.shahandanchor.com/home/mou-signed-between-clinicspectrum-inc-us-based-company-and-sakec/
Project Launch of Creative FinservePvt.Ltd .,https://www.shahandanchor.com/home/project-launch-of-creative-finservepvt-ltd/
Intellectual Property: File your rights on your own .,https://www.shahandanchor.com/home/intellectual-property-file-your-rights-on-your-own/
"Online Certificate Course on ""Remote Sensing Applications in Agricultural Water Management"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-applications-in-agricultural-water-management/
Congratulation SAKEC - Star Certification Completion .,https://www.shahandanchor.com/home/congratulation-sakec-star-certification-completion/
Ethical Hacking .,https://www.shahandanchor.com/home/ethical-hacking-6/
Webinar on AICTE-Mitacs Inc Globalink Research Internship (GRI)- 2021 .,https://www.shahandanchor.com/home/webinar-on-aicte-mitacs-inc-globalink-research-internship-gri-2021/
Online Admission for SE/TE/BE (2020-21) .,https://www.shahandanchor.com/home/online-admission-for-se-te-be-2020-21/
Inter–Collegiate Motivational Song Competition on Anti Covid-19 .,https://www.shahandanchor.com/home/inter-collegiate-motivational-song-competition-on-anti-covid-19/
List of Educational Scholarship Charitable Trust .,https://www.shahandanchor.com/home/educational-scholarships/
Beta Testing Launch of CovidProtect .,https://www.shahandanchor.com/home/beta-testing-launch-of-covidprotect/
"Online Certificate Course on ""Basics of Remote sensing Geographical information system & Global Navigation satellite System"" .",https://www.shahandanchor.com/home/online-certificate-course-on-basics-of-remote-sensing-geographical-information-system-global-navigation-satellite-system/
"SAKEC join hands with Hawkeye MedTech, Inc.(Columbia) .",https://www.shahandanchor.com/home/sakec-join-hands-with-hawkeye-medtech-inc-columbia/
"Webinar on AICTE SCHOLARSHIP, FELLOWSHIP and TRAVEL SUPPORT for STUDENTS .",https://www.shahandanchor.com/home/webinar-on-aicte-scholarship-fellowship-and-travel-support-for-students/
Logo Design for INOVENTIVE ADVISORY LLP .,https://www.shahandanchor.com/home/logo-design-for-inoventive-advisory-llp/
Data Mining Cup 2020 .,https://www.shahandanchor.com/home/data-mining-cup-2020/
SAKEC join hands with South Asia Marketing and Entertainment group (US) .,https://www.shahandanchor.com/home/sakec-join-hands-with-south-asia-marketing-and-entertainment-group-us/
Phoenixverse e-sports .,https://www.shahandanchor.com/home/phoenixverse-e-sports-2/
"Online Certificate Course on ""Demystifying 5G RF ASICs"" .",https://www.shahandanchor.com/home/online-certificate-course-on-demystifying-5g-rf-asics/
Virtual Project Launch of Doctor's eMate .,https://www.shahandanchor.com/home/virtual-project-launch-of-doctors-emate/
Congratulates to Mr Srikanth Kodeboyina .,https://www.shahandanchor.com/home/congratulation-to-mr-srikanth-kodeboyina/
Enroll for your Start Up 2020-21 .,https://www.shahandanchor.com/home/enroll-for-your-start-up-2020-21/
SAKEC team code4c@use bags 2nd prize at Smart India Hackathon (SIH) 2020 .,https://www.shahandanchor.com/home/sakec-team-code4cuse-bags-2nd-prize-at-smart-india-hackathon-sih-2020/
Another Round of Applause for code4c@use .,https://www.shahandanchor.com/home/another-round-of-applause-for-code4cuse/
"Online Certificate Course on ""Global Navigation Satellite Systems"" .",https://www.shahandanchor.com/home/online-certificate-course-on-global-navigation-satellite-systems/
Product Launch & Congratulations to Zero Hunger Team for your multiple achievements .,https://www.shahandanchor.com/home/product-launch-congratulating-to-zero-hunger-team/
"Online Certificate Course on ""Geographical Information System"" .",https://www.shahandanchor.com/home/online-certificate-course-on-geographical-information-system/
"Online Certificate Course on ""Understanding of Coastal Ocean Processes using Remote Sensing and Numerical Modelling"" .",https://www.shahandanchor.com/home/online-certificate-course-on-understanding-of-coastal-ocean-processes-using-remote-sensing-and-numerical-modelling/
Drug Discovery Hackathon 2020 (DDH2020) .,https://www.shahandanchor.com/home/drug-discovery-hackathon-2020-ddh2020/
SAKEC Congratulates Students Placed in STREAM Edutech Pvt. Ltd .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-stream-edutech-pvt-ltd/
"Online Certificate Course on ""Digital tools for Writing, Authoring and Reviewing Manuscripts"" .",https://www.shahandanchor.com/home/online-certificate-course-on-digital-tools-for-writing-authoring-and-reviewing-manuscripts/
"Online Certificate Course on ""Cyber Security"" .",https://www.shahandanchor.com/home/online-certificate-course-on-cyber-security/
"Online Certificate Course on ""Python Programming"" .",https://www.shahandanchor.com/home/online-certificate-course-on-python-programming/
Dissemination of SAKEC Intellectual Property Right Cell (20-21) .,https://www.shahandanchor.com/home/dissemination-of-sakec-intellectual-property-right-cell-20-21/
Downloads .,https://www.shahandanchor.com/home/downloads/
Exam Schedule for 2019-20 Batch .,https://www.shahandanchor.com/home/exam-schedule-for-2019-20-batch/
SAKEC Congratulates Students Placed in Byju's Think and Learn Pvt. Ltd. .,https://www.shahandanchor.com/home/sakec-congratulates-students-placed-in-byjus-think-and-learn-pvt-ltd/
"Virtual Training Series- *Practice to Perfect* - *""STUDIES ABROAD SERIES""* .",https://www.shahandanchor.com/home/virtual-training-series-practice-to-perfect-studies-abroad-series/
Capgemini placed batch 2020-21 .,https://www.shahandanchor.com/home/capgemini-placed-batch-20-21/
Sample Question Papers for Sept-2020 Exam .,https://www.shahandanchor.com/home/sample-question-papers-for-sept-2020-exam/
NEP competition .,https://www.shahandanchor.com/home/nep-competition-2/
Exam Timetables (Sept/Oct-2020) .,https://www.shahandanchor.com/home/exam-timetables-sept-2020/
Premiering After-movie of SAKEC Global Immersion: Europe. .,https://www.shahandanchor.com/home/premier-of-sakec-global-immersion-europes-after-movie/
"Online Certificate Course on ""Remote Sensing & Geographical Information System Applications"" .",https://www.shahandanchor.com/home/online-certificate-course-on-remote-sensing-geographical-information-system-applications/
